,Age,Income,City,Score,Category_A,Feature_x,Feature_y,Target
51,31.149177195836835,32722.020284190417,City_47,19.37902378522306,nan,1.4205042872710631,-0.7057734830953651,1
52,28.230779996940413,36099.351720640705,City_13,66.75771911390785,B,-0.11348064588214118,-1.3919583809517313,0
53,41.11676288840868,28586.040001985606,City_19,88.2873705725073,C,0.2215584736242106,1.7041020780591178,0
54,45.30999522495951,12704.287909792383,City_16,81.59844287352502,B,1.2347519140447951,-0.11510969392323915,1
55,44.31280119116199,11252.849135550685,City_25,68.82829667757393,B,-1.031955242094435,-0.3459193290471707,0
56,26.607824767773614,21470.730811211735,City_11,11.932754477699165,B,0.5954908976392573,0.8891538247878059,0
57,31.907876241487855,71163.05122686182,City_49,29.629557183299035,C,-0.5898947564628909,-1.121751102855888,1
58,38.31263431403564,37933.88877957801,City_17,31.670880656924428,C,-0.13216935564437185,-0.7668640380045524,0
59,44.75545127122359,15205.092261215845,City_26,25.7457376933645,B,0.07227896538428889,0.06807226924862103,1
60,30.2082576215471,47652.89728269849,City_4,51.98556031126259,A,-1.500221861446936,1.0287689914234805,0
61,33.14341023336183,1275.9641646367936,City_4,54.01982767308758,C,-0.7788370428204348,0.5016850451687882,0
62,23.936650259939718,69478.01845984231,City_30,36.33171154193991,A,1.3510728924131392,0.2483251425158822,0
63,23.037933759193294,3867.2008170338004,City_2,36.02512671490717,B,0.8861911885847956,0.07811773523601635,1
64,43.125258223941984,15329.878690066325,City_48,83.02700419270205,C,-0.06263957732723487,0.40023585552677515,1
65,48.56240028570823,7189.163525657402,City_46,79.13999198364887,C,0.24312345851289308,0.20165290512925463,1
66,34.27989878419666,6034.9239036407,City_14,31.47178733639382,C,-0.29424250563645765,-1.0299722747769358,0
67,45.03532897892024,70321.07274115084,City_26,91.46505594345267,C,1.356583385827982,0.04607922163315134,0
68,38.61636025047634,13798.274108023836,City_44,95.3286866832481,B,-0.20035257779416388,-1.0736886589177526,1
69,28.548802453948756,31147.955303706076,City_8,33.34751166097404,C,0.23184209213484805,0.08108254290082371,1
70,38.61395605508414,21016.84254318888,City_44,36.08806993051243,C,1.146030144142065,-0.4806479414882414,0
71,50.38036566465969,35491.22732158696,City_22,51.05778118877392,A,-0.7773714848459066,2.5393816227828614,0
72,34.64173960890049,23785.27310554921,City_40,94.17096044083368,A,1.558789184496894,-0.03989438375171192,0
73,50.64643655814006,6105.881560115123,City_46,87.75562388108884,A,-1.5304614097433769,-1.4042395662615887,0
74,8.802548959102555,59651.037437113766,City_47,11.15422829577539,B,1.6296421311127987,-0.13418021067692457,1
75,43.21902504375224,13443.398098621452,City_18,39.88034358387021,C,-0.3726755839519746,0.5193587456378881,0
76,35.870470682381715,4644.402924056633,City_9,55.78374778522741,C,-0.24269874782528175,1.6733639461525236,0
77,32.009926495341325,14355.448550212712,City_16,50.81011478260246,A,-1.890010171182943,-0.5894523999387185,0
78,35.91760776535502,98790.8028296603,City_24,20.192443725752376,A,-0.4547947173776929,-1.58242797402364,0
79,15.124310853991073,51545.57991456336,Tokyo,86.02286034564732,nan,-1.0398065310268843,0.8168370114309812,0
80,32.80328112162488,15542.723494187481,City_7,68.0171375166869,A,-0.6076463453734726,-1.3805987058996512,0
81,38.57112571511746,15533.314137810181,City_17,83.95292911032855,B,-0.1373109657888796,-0.43615544150748503,0
82,49.77894044741516,15968.366473499857,City_2,86.01766365559774,B,0.9577916144729056,-0.25762048551099404,1
83,29.817297817263526,175737.72848924456,City_12,75.08722951290824,B,0.20760335140062577,-0.06963345330010817,1
84,26.915063971068122,32271.36076376717,City_6,44.48184952372202,A,0.30767665340111383,0.6891644570743356,1
85,29.982429564154636,33861.76047808808,City_49,61.44412874652703,A,-1.0955193888455623,-0.6836342822863877,0
86,44.15402117702074,61715.07170384973,City_25,16.876175205854572,A,-0.8807540896027302,-0.2737292521667607,1
87,38.287511096596845,27967.241534101388,City_8,67.69089633001586,B,1.798725018351312,-0.014270352949388505,0
88,29.702397962329613,16999.816930381756,City_28,18.746072318188794,B,-0.7352010347632466,0.14959795751878804,0
89,40.13267433113356,18099.691101901884,City_12,69.70100946050552,A,1.6562082520572956,0.09782717470792267,0
90,35.9707754934804,20504.481286650236,City_28,23.730217914642896,C,-0.2430611988808665,0.4360057752225798,0
91,44.68644990532889,21221.66268019251,City_5,12.637578714871777,C,0.0022879361435040493,0.8438395096417373,1
92,27.979469061226474,45598.474620446825,City_35,17.363164524152786,A,1.0703651602299298,0.392634115650968,0
93,31.723378534022316,23200.8892301884,City_6,1.1972213866879566,B,1.2718924219386565,0.45358552350921844,0
94,31.078918468678424,45827.5206508871,City_43,72.15522216749949,C,-0.1108125602790875,-1.5822231667464777,1
95,20.364850518678814,20318.425630796937,City_9,73.50770385677953,A,-0.3882430535215389,0.05022769916568044,1
96,37.96120277064576,23828.442050851034,City_25,51.97840164141269,B,-0.05592044852221312,0.4795075480016086,1
97,37.610552721798896,2986.326499232064,City_43,16.974917304482986,C,0.3379575282321183,0.7289411945704503,0
98,35.05113456642461,55068.19882445488,City_23,9.271879413558285,C,0.8913036868697555,-0.6923507742337942,1
99,32.65412866624853,31147.475447213295,City_20,2.893767677291414,C,0.004229858994151577,-0.659039274888645,0
100,20.84629257949586,59755.11721305337,City_12,17.40906951955685,B,0.6188862980231536,-0.5741006752835983,0
101,30.79354677234641,1216.5139406622716,City_26,89.19469796333152,C,1.638359732270941,0.5364138998913434,1
102,31.572854834732304,177792.9064049088,City_16,24.912147328466496,B,0.38130961226478466,1.0338810549242086,1
103,26.97722730778381,19156.749213134764,City_32,36.07286139450435,C,0.3116528560047783,-0.4074601072916016,1
104,33.387142883339905,66714.8480608298,City_11,11.429202963651985,B,-1.5189108250900678,0.9079623136270489,0
105,39.040508568145384,7786.089887584734,City_17,23.01376917006886,A,-2.6307301368290634,0.12347980916459421,0
106,53.8618590121053,40650.8044749811,City_18,52.403232507240304,C,0.38837572923016833,-0.12428577716243629,0
107,36.74577812831839,7681.609978786409,City_44,61.1675156264696,B,-0.09482423128087224,-0.21138422981796898,0
108,37.57550390722764,11804.440335673988,City_2,25.289879102454893,B,-0.514782674914742,0.7466113646021572,0
109,34.25554084233833,149347.54025899066,City_35,6.715483763286604,nan,0.24353020418634463,0.3255778167870701,0
110,15.812287847009586,18202.56139654969,City_0,39.71225404361247,A,-0.06040372919690829,2.2758254276476375,1
111,34.73486124550783,27376.297771678586,Unknown,24.18613372170708,B,1.1277802506338985,-0.8522246429973241,0
112,35.60230209941027,52578.771346204114,City_38,22.735838399750392,A,0.0861108682589779,0.5181017020299757,1
113,59.63242112485286,36159.02634965693,City_23,96.02641746863208,C,-0.7469232850701676,-0.5292010098115129,1
114,33.076390352188774,25601.824696730175,City_22,62.01374810664668,C,0.990166238959289,-0.8692869869886438,1
115,38.015473423336125,31728.19518194889,City_5,56.13096587403749,B,-0.21713107494620248,-0.010867137034972144,1
116,34.65288230294757,243632.3450215919,New York,42.16173524880887,C,0.5265366836723071,0.13735247940703602,1
117,23.313219623804677,20793.19820772869,City_37,43.46548900958428,B,-0.47741070619280046,2.9181735550600925,0
118,46.42822814515021,26932.770186757578,City_13,54.54959537997,C,-0.6498268854974364,-0.18414581568320207,0
119,42.519330326867745,62985.15835842192,City_3,69.94655089657462,B,0.08416823018569615,-1.1301787294846835,0
120,42.910319470430466,66537.82972586599,City_21,70.51246352200111,B,0.01282864354368512,0.2730107174943857,0
121,25.90612545205261,72188.08658805584,City_28,17.997696862839508,nan,0.479827035366833,-2.0746400375463683,1
122,49.02794310936099,41719.762735466626,City_38,50.51116245558607,A,-0.26864575330974255,-0.09195678260426586,1
123,20.981489372077192,7023.346460934601,Tokyo,41.783851408376094,A,-1.8363597837703973,0.016025282295160426,1
124,40.868570938002705,112806.75853042812,City_30,87.18216966066903,B,-0.43277388358838864,0.7946003829452114,0
125,56.90455625809979,6999.924253016863,City_12,63.510473200619266,nan,0.7938184671438157,0.9736222494278469,0
126,25.094636748693116,29811.081483697,City_9,53.7179025751822,B,-0.29737607924310644,-0.5035696189077175,0
127,29.33702270397228,10360.172331405152,City_45,12.42406957571282,A,-0.24638340251454802,-0.150614014629933,0
128,35.99651365087641,20658.076865264582,City_7,60.958151043017736,B,0.9863765059059371,-0.7661208306106709,1
129,29.965243458838007,30600.21794508422,City_13,12.60318666234311,B,-0.7119732272589228,-1.128062554807694,1
130,19.493365689338674,30374.45431217721,City_43,34.38345098100945,A,-1.5428032182428997,0.30989477938063453,0
131,35.68562974806027,33587.886302522755,City_0,15.141354516618854,C,-0.16063111952549436,-1.2735855485965992,0
132,24.37696286273895,110603.97072057932,City_42,69.51529105541252,nan,-0.484173951248737,-0.41462690057186313,1
133,39.73592430635182,34666.68095136703,City_6,21.41895926977911,B,-0.966246319753254,-0.9951739598992374,1
134,25.80575765766197,17254.760660613327,City_45,39.794077945614575,B,-0.17537845589869072,0.5496831862902597,1
135,50.499344050175395,57762.04443530334,City_31,89.67180298425909,B,0.49150564724678364,1.801430099266488,1
136,27.167467076637628,72364.45385276366,City_11,21.22732195649806,A,-0.009288561567815747,-1.3015879828033312,0
137,31.779384837943244,6453.592199152752,City_17,51.27270133191913,C,0.30698107268623775,-1.853018482897569,1
138,43.135172173696695,40030.62518794747,City_20,42.50789445543618,B,1.813407698515423,-0.1248868853500674,1
139,22.69135683566045,44407.90363212011,City_23,2.7942800635272436,B,-0.3428788615575641,0.01569779595775838,1
140,37.27459934604129,16357.413467354569,City_27,79.48305324370847,C,0.2783486346446696,0.21865930675729772,1
141,48.07142754282428,87177.95892382045,City_21,7.835544725145373,B,-0.5092133625991345,-0.4463205152343449,0
142,18.925167654387725,18957.30099264813,City_19,47.95124707671841,C,-0.8463597198869729,-0.20063929882543183,0
143,36.84633858532304,24973.647639236347,City_49,56.507151198956045,A,-0.5849076534177698,0.3675104105406022,0
144,37.598827942484235,18525.958240630433,City_4,63.21421920484412,C,-0.47875857152168855,1.040430892644839,0
145,42.8182287177731,22372.30407423628,City_41,69.17453130147969,nan,0.35947579754712555,-1.9550487703182828,0
146,22.63049289121918,7359.335432175834,City_17,26.073965968748794,C,2.3490757867007575,-0.3689394390314622,0
147,21.795433869157236,5218.4156391706965,City_15,1.987898889186488,nan,-0.7160434362758403,0.2138087939410634,1
148,40.21941565616898,108499.95782196998,City_15,72.62092257313628,A,-0.4166253056154625,-0.917976104610736,1
149,37.96984673233186,9443.091091570226,City_37,54.03000333541028,B,-0.06312301311124825,1.7311696317672995,1
150,37.504928503458764,8173.133490924429,City_7,83.77565261751762,C,0.3957988487097471,-0.635409880228737,1
151,38.46448209496975,2557.0509132026045,City_31,82.31744792716873,B,0.26355081195478497,-0.041292687007282836,0
152,28.199752784215093,11626.453469919554,City_27,84.48929061100043,B,1.2840957939481172,0.5560220968422908,1
153,37.322536971610035,5865.894161040079,City_18,49.02437133797447,B,-2.4263920705352082,-0.5912847888018945,0
154,37.93072473298681,113779.2174047057,City_38,34.0292111878497,A,-2.3869298701956727,-1.8465730478044171,1
155,27.85648581973632,60464.826170827706,City_5,79.36426205654563,B,-0.4958781720101493,-0.4286545269165333,1
156,53.65774511144757,11068.401929714091,City_11,45.67811718989624,A,1.0973001875437087,1.0294405559270405,1
157,39.73832920911788,209490.94707209917,Tokyo,19.160777443940017,C,-1.5656480316055963,-0.33689512678513855,0
158,23.086965027973513,58792.259672072985,City_41,85.64242793658596,A,-3.007632339693757,-0.8464343014589786,1
159,41.5655360863383,15917.407751990955,City_19,88.37342780046238,A,0.5711794062192087,0.9256722095027217,0
160,25.253183297726785,1809.1172265116995,City_24,47.16466585787684,B,0.24365722370271442,-0.3307748960230527,0
161,42.87084603742452,217715.092655782,City_3,8.494273003668958,B,-1.0902084067994298,-0.5101608136502173,1
162,46.58595579007404,5488.594732925974,City_15,39.394782901776196,C,-0.9855396007209299,0.14945608966330953,0
163,26.793176816482895,4249.68972360635,City_14,80.55022828679773,B,-0.9697437196346744,0.7707502096187874,0
164,44.63376129244322,61240.893022767494,City_13,90.27562882607664,B,0.11053531747394013,2.381713531732546,1
165,39.12780926936498,252647.97770128935,City_13,21.143801507261987,C,-0.626315276183007,0.8272361076574231,1
166,43.2206015999449,87927.93332965516,City_6,7.630387590501881,B,0.49406391897551966,1.1598399663883443,1
167,53.967929826539475,38712.163038997525,City_31,87.85769486015103,A,-2.854626662904391,-0.5059661989878553,1
168,32.54611883997129,39924.85501590252,City_36,39.55108895890866,B,-0.8568518651277993,-1.0258681059694763,1
169,27.462638356425103,51710.47022133693,City_11,54.634335462488764,nan,-1.1260539609110503,0.06233134961912296,1
170,26.104855703744768,47048.23305976001,City_31,96.83851539302513,B,-0.2563406783724922,0.10716991525959621,0
171,26.841897150345616,29178.616956003112,City_48,7.589908063508062,A,-0.5380477584901385,-1.0785127413645972,1
172,34.228982905858956,24445.492056869316,City_42,65.18348273775746,A,0.7978437798957666,-0.17529452990401284,1
173,38.41151974816644,20690.022787169353,City_33,8.33643683491184,A,-1.8593367716600575,0.3993176017191309,0
174,37.766907993300194,10363.397552503986,City_22,38.171423918183535,B,0.045491476330752,0.36039339501808015,1
175,43.27183249036024,16636.010352093977,City_35,80.57763997415123,B,0.5583364232117055,0.5042878533842724,0
176,35.13001891877907,4052.313314519488,City_29,43.9137510428078,A,1.8566474365619547,0.29096473013744295,1
177,49.53534077157317,19963.489778900814,City_41,99.72105303639209,nan,-0.4817659710934752,-0.5070086592700558,1
178,32.35343166762044,8196.060515309846,City_42,56.34686920971362,C,0.32445860435251705,-0.5139006266488432,0
179,62.20169166589619,7305.703933483305,City_12,32.795053110959394,B,-1.803862792562365,-1.198951397993876,1
180,41.25667347765006,26367.676161927397,City_8,22.79102126457056,C,-2.391956204313024,1.784775039185095,0
181,26.428424435837172,88610.20285539329,City_29,35.70153289433002,A,0.8447743757816999,0.013450364619293007,1
182,24.291075019388877,55177.834681674256,City_38,37.88079410219553,B,-0.005560293648070566,-0.22485305579485193,1
183,39.824724152431855,4580.206650912086,City_35,7.802654094672136,C,1.1785126897984228,-0.9287920814524587,0
184,32.76537214674149,8187.56536505382,City_1,37.58784574325054,C,-1.3734028889697492,2.9356579023277782,1
185,42.14000494092092,56430.84515985138,City_35,46.95961345418327,C,0.5199021395287525,-1.0733280322228955,1
186,39.73237624573545,8246.239905974486,City_7,72.55103747164166,A,1.8688178405438531,-0.4288479256060734,0
187,34.271710873431275,17594.943700441127,City_12,66.01621898743919,nan,0.4197056083572659,0.4158368362860605,1
188,26.53206281931595,38179.42737091117,City_31,71.16779986768627,A,0.27658150559104877,0.6002129657442777,0
189,19.851527753141355,8363.694590668809,City_7,1.8280045058088528,C,0.008556080824349832,0.957932055215684,1
190,30.53485047932979,24474.217760839638,City_30,22.549072558473068,nan,-1.5708814571259122,1.8076085077692632,0
191,43.56398794323472,5802.095968197062,City_25,66.5067445515858,A,1.355572935710348,0.5061576554607123,1
192,37.14093744130204,12071.859429634926,London,48.914947449794965,C,-0.6108576398050658,-1.0560307999666676,0
193,22.54261221288012,30326.643669559227,City_10,1.5260340911662487,A,0.5044832563830169,-0.2569451251217815,0
194,36.73180925851182,4478.333485985609,City_3,80.64496960075041,B,-1.5630343065712535,0.30783237251388496,1
195,38.85317379728837,34216.8926404874,City_3,77.50814775574341,B,-1.1794596645077804,2.068226041505824,1
196,26.16142563798867,21598.134000468395,City_32,55.2934971363627,B,1.4350873992222355,-1.397805478424297,0
197,36.53725105945528,38272.61683888395,City_5,7.57986925185094,nan,-0.34730228895784293,1.2025765052252275,1
198,35.58208718446,27554.30693839365,City_48,76.88498990372588,C,1.4532754760425446,0.1799143695464168,0
199,23.57029702169377,86175.43420148181,City_16,58.78764518540503,B,-0.07823065905851781,0.8378305352294807,1
200,38.577873603482836,24964.859689934256,City_27,78.41403773863796,C,-1.8418977729578574,-0.10199471663593199,1
201,40.60784526368234,14336.936510578094,City_30,75.4229522471882,nan,0.8920675997317206,-0.8424326301263264,0
202,45.830512431752766,24891.894392010352,City_39,80.49720512382588,A,-0.5898923177556078,0.750872779401332,0
203,45.53802052034903,37922.4297133872,City_17,52.28279857405786,nan,0.6986888135170435,0.6544310271056212,1
204,21.22330632042909,23129.405915897594,City_39,14.892127301157984,A,0.025210867540082116,0.9720569657397219,1
205,25.621749600848773,22938.95167789482,City_39,67.44458986458918,C,-1.5431182279428703,-0.01330463537863531,1
206,40.1503526720866,10916.25576886088,City_28,62.42690472014509,A,0.16429476537056906,-0.5998220233198494,1
207,40.13785950912209,11351.430865958622,City_3,74.48306553270963,A,2.196223142152799,-1.5587869950238415,1
208,40.150476863060476,5417.527059341279,City_18,17.818219599022797,B,0.4929864585144592,0.8193732681394064,0
209,73.52731490654722,126699.92105043026,City_2,20.302544790128632,C,-0.05751775300546313,0.42388948244398605,1
210,40.70890510693167,6349.534388855769,City_1,89.15054220471352,B,1.0753434019568977,-0.9657826328639593,1
211,46.35565640180599,11015.898232410425,City_30,75.24780204675501,A,0.2106684652031108,-0.5385736732966242,0
212,44.54001763493203,10738.52191651108,City_12,90.91462038133197,B,0.20953423026279433,-0.46675881195144053,0
213,41.51391251305798,53902.08166074898,Paris,76.11281679522816,nan,-1.0916251721591026,-1.4829844319824181,0
214,31.847307553596544,16400.22481103003,City_22,60.11837529303988,B,0.23384802578959837,-0.8176823966051338,1
215,42.589692204932675,76706.5263215634,City_0,65.7591409657595,A,1.0354434164169448,-1.1338303568063541,0
216,27.27174785462428,11231.856787190758,City_38,89.02366447006098,B,-0.8360621521000247,-0.4124790118879367,0
217,32.63181393259991,29114.57428220184,City_38,58.301868696682114,A,1.4244958212469476,-0.7386974983295628,0
218,30.146364521708964,9553.405308667989,City_15,63.606741108510356,C,-0.09170602414512598,-1.6270049208667487,0
219,35.81874139386323,188179.03975992298,City_22,16.491194884356457,C,-0.8877695115385407,2.0225902305694814,1
220,58.146585666735085,6717.031406774658,City_34,47.91820079149417,B,0.9976320769202445,1.2525407310292307,1
221,16.32734807408252,30026.052793404357,City_48,71.92331408385179,B,-0.2867942357382693,-0.7790194215199856,1
222,41.86260190374514,41513.62148559361,City_48,27.823327133320177,C,0.7595148874861078,0.27242139665360987,0
223,18.872841288103483,33316.20177550906,New York,21.023163871928958,B,-0.29175863225853715,0.417465089821295,0
224,30.280681342105666,18301.024870655143,City_30,32.06885401421714,C,-0.059826143529903696,1.1910858547734768,0
225,45.889505969673664,19344.80719189864,City_15,24.908562171290512,C,0.4935602043342916,-0.8186050266600786,0
226,35.64280019095463,23012.92910514996,City_37,22.27635106660319,C,0.2908970575900059,1.092106783982426,0
227,24.222552220706937,19015.277202864552,City_29,43.06023344394061,B,-1.9955317804517385,-0.5479053042069351,0
228,27.846962907400318,57750.02820573464,City_7,90.87601287446988,B,-1.1212437400943918,-1.3358624041686133,1
229,41.79597748934676,200892.0547204904,City_43,51.19890502713311,nan,0.9294099847908155,0.7241365593144973,1
230,27.696333682828634,12613.314167318036,City_48,19.60411770071698,B,-0.13213658890154725,1.2907584241224281,0
231,37.16458589581975,5598.181100163553,City_48,8.620195268706533,C,-0.5237313027714218,2.5879089735306846,1
232,35.45571839903814,20165.2872391876,City_4,69.9194583686546,A,-1.3585740152574743,-1.1997252650902135,0
233,28.48399652394183,290601.83297574194,City_47,38.8970776792024,C,-1.0797363212758484,0.6989196850807888,0
234,56.439440893253256,9860.82812128934,City_38,82.36126371195057,B,-2.0217986399619474,-0.40980124379353305,1
235,41.33919022318011,113449.92231355993,City_41,66.29156609543625,A,-0.10128071870153288,0.7833587105240313,0
236,14.74857413342393,117912.81967517377,City_47,79.82790360359549,A,-0.5984375805810469,-1.4704895512312506,1
237,36.86454314769428,12662.647009123637,City_4,27.922657902426426,C,-0.9665878909853152,-1.262769775698564,0
238,28.38213535231612,38909.086139603605,City_40,69.54353332364475,C,-0.0681234251679531,-0.7758748231664838,0
239,43.52433334796224,112240.21419365476,City_7,27.142136484678158,B,0.3639706308527381,0.07896404566808451,1
240,27.074792615672994,15076.194551389146,City_31,93.96777946557887,A,2.0931979322099448,-0.6410812665383554,0
241,33.85263558533101,17969.293076262256,City_32,64.00105387180406,C,-1.5118834195632136,0.6590543439134197,0
242,40.049872789804574,12311.869623168193,City_18,33.12666821735887,A,1.159381043300522,1.0268946182579144,0
243,43.657551941701215,7984.386844677108,London,27.681674366934992,B,0.973101561015072,0.5995775412453558,1
244,22.997035929442237,11507.133828460148,City_16,19.901731922092708,A,-0.7790927393767005,1.618787639660868,0
245,31.654987641590516,6477.3045171913545,City_11,69.76945493047906,A,0.20323595458603103,0.415826629455343,0
246,30.25054688839044,22790.144626243215,City_30,22.6528456867948,A,-0.45763324933761523,-1.216896710340167,0
247,28.46670767426288,10198.814519519477,City_8,59.935023326821415,B,0.18568858041873892,1.3633765135383398,1
248,52.65454240281097,27827.66397189432,City_4,27.198867665610376,A,1.5091310134045506,-0.6051562356059974,1
249,39.049817109609556,4647.591250843912,City_29,66.53492553459299,B,0.605606232631313,0.91041849968557,1
250,22.391160456649548,30665.092429183172,City_19,81.67903312551339,B,0.508608373233442,1.5737342165551063,1
251,44.17861947054776,50692.28262931803,Paris,78.02449907132066,B,-0.4303093199546424,0.45668801073039916,1
252,56.22156197012633,2999.6903853128706,City_41,76.3242817621474,B,-1.4840566649243352,-1.4961588131646497,0
253,45.32465260551147,32018.097533685333,City_32,19.584518163532955,C,-0.2084682105404079,-0.9182121665097915,1
254,19.806300340459867,75182.14080767817,City_11,9.750109751467352,A,1.2066081548639151,1.3227444668851356,1
255,30.157659271337486,6570.590471316396,City_6,70.19593402025117,B,-1.5271678565896476,-0.16912268564281638,0
256,47.669111491866225,117309.6603103753,City_48,37.46637416564078,A,-1.055089368176695,0.07957353494216583,1
257,27.923305343812192,33490.56409617101,City_46,43.80227641393138,A,0.12626773623406817,0.7588244161636093,0
258,39.43819428146229,10883.33657879958,City_18,4.083760186545716,B,-0.9846547848472624,0.6963228620803235,1
259,42.74634053429337,20831.69538284902,City_23,26.69806847822987,B,-0.7925234471152126,0.2787998123854607,0
260,25.73069528421917,38496.665745853345,City_37,4.333963983571938,C,-0.4235985817281771,-0.20866837122046583,0
261,34.404746439382,23765.86036476117,City_19,88.03939148752352,B,-1.3656174041901494,-0.3126684457323573,1
262,2.5873265993092716,37750.57523016982,City_30,25.096271638634516,nan,-0.9741218462163683,0.857898825291343,1
263,24.756123586657104,8772.055240816342,City_20,56.1763797877278,A,0.7034279167873088,0.5535695310677933,0
